name,solution,query,cube_length,kw_length,sql_kw_SELECT,sql_kw_DISTINCT,sql_kw_FROM,sql_kw_ON,sql_kw_WHERE,sql_kw_OVER,sql_kw_DESC,sql_kw_LIMIT,sql_kw_OR,sql_kw_NOT,sql_kw_EXISTS,sql_kw_GROUP,sql_kw_AVG,sql_kw_USER,sql_kw_TIME,sql_kw_COUNT,sql_kw_ROWS,sql_kw_UNBOUNDED,sql_kw_PRECEDING,sql_kw_INTERSECT,sql_kw_POSITION,sql_kw_RESULT,sql_kw_YEAR,sql_kw_RANGE,sql_kw_NO,sql_kw_MONTH,sql_kw_START,sql_kw_END,sql_kw_CHARACTER,sql_kw_REF,sql_kw_BY,dsl_op_summarise,dsl_op_natural_join,dsl_op_filter,dsl_op_mutate,dsl_op_inner_join,dsl_op_left_join,dsl_op_natural_join3,dsl_op_cross_join,dsl_op_anti_join,dsl_op_semi_join,dsl_op_natural_join4,dsl_op_intersect,dsl_op_union
spider/movie_1/0020,"left_join(input0, input2), left_join(input1, line0)","SELECT name,
       title,
       stars,
       ratingdate
FROM
  (SELECT LHS.rid AS rid,
          LHS.name AS name,
          RHS.mid AS mid,
          RHS.title AS title,
          RHS.year AS YEAR,
          RHS.director AS director,
          RHS.stars AS stars,
          RHS.ratingdate AS ratingdate
   FROM df_reviewer AS LHS
   LEFT JOIN
     (SELECT LHS.mid AS mid,
             LHS.title AS title,
             LHS.year AS YEAR,
             LHS.director AS director,
             RHS.rid AS rid,
             RHS.stars AS stars,
             RHS.ratingdate AS ratingdate
      FROM df_movie AS LHS
      LEFT JOIN df_rating AS RHS ON (LHS.mid = RHS.mid)) AS RHS ON (LHS.rid = RHS.rid))
ORDER BY name;",2,10,3,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
spider/movie_1/0019,"left_join(input0, input1), summarise(line0, 'meanstars = mean(stars, na.rm = T)', ""'director','rid'""), filter(line1, ""director == 'James Cameron'""), inner_join(line2, line0, ""'rid'"")","SELECT DISTINCT `title`,
                `director_other` AS `director`
FROM
  (SELECT `LHS`.`director` AS `director`,
          `LHS`.`rid` AS `rid`,
          `LHS`.`meanstars` AS `meanstars`,
          `RHS`.`mid` AS `mid`,
          `RHS`.`title` AS `title`,
          `RHS`.`year` AS `year`,
          `RHS`.`director` AS `director_other`,
          `RHS`.`stars` AS `stars`,
          `RHS`.`ratingdate` AS `ratingdate`
   FROM
     (SELECT *
      FROM
        (SELECT `director`,
                `rid`,
                AVG(`stars`) AS `meanstars`
         FROM
           (SELECT `LHS`.`mid` AS `mid`,
                   `LHS`.`title` AS `title`,
                   `LHS`.`year` AS `year`,
                   `LHS`.`director` AS `director`,
                   `RHS`.`rid` AS `rid`,
                   `RHS`.`stars` AS `stars`,
                   `RHS`.`ratingdate` AS `ratingdate`
            FROM `df_movie` AS `LHS`
            LEFT JOIN `df_rating` AS `RHS` ON (`LHS`.`mid` = `RHS`.`mid`))
         GROUP BY `director`,
                  `rid`)
      WHERE (`director` = 'James Cameron')) AS LHS
   INNER JOIN
     (SELECT LHS.mid AS mid,
             LHS.title AS title,
             LHS.year AS YEAR,
             LHS.director AS director,
             RHS.rid AS rid,
             RHS.stars AS stars,
             RHS.ratingdate AS ratingdate
      FROM df_movie AS LHS
      LEFT JOIN df_rating AS RHS ON (LHS.mid = RHS.mid)) AS RHS ON (LHS.rid = RHS.rid))
ORDER BY title;",4,18,6,1,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0
spider/movie_1/0007,"filter(input0, ""name == 'Daniel Lewis'"")","SELECT `rid`
FROM `df_reviewer`
WHERE (`name` = 'Daniel Lewis')
ORDER BY rid;",1,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
spider/movie_1/0034,"natural_join(input0, input1), limit(line0, 'desc(stars)')","SELECT title,
       YEAR
FROM
  (SELECT *
   FROM
     (SELECT *
      FROM
        (SELECT LHS.mid AS mid,
                LHS.title AS title,
                LHS.year AS YEAR,
                LHS.director AS director,
                RHS.rid AS rid,
                RHS.stars AS stars,
                RHS.ratingdate AS ratingdate
         FROM df_movie AS LHS
         INNER JOIN df_rating AS RHS ON (LHS.mid = RHS.mid))
      ORDER BY stars DESC)
   LIMIT 3);",1,13,4,0,4,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
spider/movie_1/0024,"natural_join(input1, input2), inner_join(line0, input0, ""'mid' = 'mid','name' = 'director'"")","SELECT name,
       title,
       stars
FROM
  (SELECT LHS.rid AS rid,
          LHS.name AS name,
          LHS.mid AS mid,
          LHS.stars AS stars,
          LHS.ratingdate AS ratingdate,
          RHS.title AS title,
          RHS.year AS YEAR
   FROM
     (SELECT LHS.rid AS rid,
             LHS.name AS name,
             RHS.mid AS mid,
             RHS.stars AS stars,
             RHS.ratingdate AS ratingdate
      FROM df_reviewer AS LHS
      INNER JOIN df_rating AS RHS ON (LHS.rid = RHS.rid)) AS LHS
   INNER JOIN df_movie AS RHS ON (LHS.mid = RHS.mid
                                  AND LHS.name = RHS.director))
ORDER BY name;",2,9,3,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
spider/movie_1/0021,"summarise(input1, 'n = n()', ""'rid'""), left_join(input0, line0), filter(line1, 'n >= 3L')","SELECT name
FROM
  (SELECT LHS.rid AS rid,
          LHS.name AS name,
          RHS.n AS n
   FROM df_reviewer AS LHS
   LEFT JOIN
     (SELECT rid,
             COUNT() AS n
      FROM df_rating
      GROUP BY rid) AS RHS ON (LHS.rid = RHS.rid))
WHERE (n >= 3)
ORDER BY name;",3,8,3,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
spider/movie_1/0023,"filter(input1, ""name == 'Sarah Martinez'""), natural_join3(input0, input2, line0)","SELECT DISTINCT `director`
FROM
  (SELECT `LHS`.`mid` AS `mid`,
          `LHS`.`title` AS `title`,
          `LHS`.`year` AS `year`,
          `LHS`.`director` AS `director`,
          `LHS`.`rid` AS `rid`,
          `LHS`.`stars` AS `stars`,
          `LHS`.`ratingdate` AS `ratingdate`,
          `RHS`.`name` AS `name`
   FROM
     (SELECT `LHS`.`mid` AS `mid`,
             `LHS`.`title` AS `title`,
             `LHS`.`year` AS `year`,
             `LHS`.`director` AS `director`,
             `RHS`.`rid` AS `rid`,
             `RHS`.`stars` AS `stars`,
             `RHS`.`ratingdate` AS `ratingdate`
      FROM `df_movie` AS `LHS`
      INNER JOIN `df_rating` AS `RHS` ON (`LHS`.`mid` = `RHS`.`mid`)) AS `LHS`
   INNER JOIN
     (SELECT *
      FROM `df_reviewer`
      WHERE (`name` = 'Sarah Martinez')) AS RHS ON (LHS.rid = RHS.rid))
ORDER BY director;",2,12,4,1,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
spider/movie_1/0001,"filter(input0, ""director == 'Steven Spielberg'"")","SELECT `title`
FROM `df_movie`
WHERE (`director` = 'Steven Spielberg')
ORDER BY title;",1,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
spider/movie_1/0043,"mutate(input0, 'n = n()'), summarise(line0, 'meanstars = mean(stars, na.rm = T)', ""'mid'""), filter(line1, 'meanstars > 2')","SELECT mid,
       meanstars AS avg_stars_
FROM
  (SELECT mid,
          AVG(stars) AS meanstars
   FROM
     (SELECT rid,
             mid,
             stars,
             ratingdate,
             COUNT(*) OVER () AS n
      FROM df_rating)
   GROUP BY mid)
WHERE (meanstars > 2.0)
ORDER BY mid;",3,8,3,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
spider/movie_1/0046,"natural_join3(input0, input1, input2), filter(line0, ""name == 'Brittany Harris' | year > 2000L"")","SELECT DISTINCT `title`
FROM
  (SELECT `LHS`.`mid` AS `mid`,
          `LHS`.`title` AS `title`,
          `LHS`.`year` AS `year`,
          `LHS`.`director` AS `director`,
          `LHS`.`rid` AS `rid`,
          `LHS`.`name` AS `name`,
          `RHS`.`stars` AS `stars`,
          `RHS`.`ratingdate` AS `ratingdate`
   FROM
     (SELECT `LHS`.`mid` AS `mid`,
             `LHS`.`title` AS `title`,
             `LHS`.`year` AS `year`,
             `LHS`.`director` AS `director`,
             `RHS`.`rid` AS `rid`,
             `RHS`.`name` AS `name`
      FROM `df_movie` AS `LHS`
      CROSS JOIN `df_reviewer` AS `RHS`) AS `LHS`
   INNER JOIN `df_rating` AS `RHS` ON (`LHS`.`mid` = `RHS`.`mid`
                                       AND `LHS`.`rid` = `RHS`.`rid`))
WHERE (`name` = 'Brittany Harris'
       OR YEAR > 2000)
ORDER BY title;",2,11,3,1,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
spider/movie_1/0047,"filter(input0, ""director == 'James Cameron' | year < 1980L""), intersect(line0, line0, 'title')","SELECT `title`
FROM
  (SELECT `title`
   FROM `df_movie`
   WHERE (`director` = 'James Cameron'
          OR `year` < 1980) INTERSECT
     SELECT `title`
     FROM `df_movie` WHERE (`director` = 'James Cameron'
                            OR YEAR < 1980))
ORDER BY title;",2,12,3,0,3,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
spider/movie_1/0009,"mutate(input0, 'maxstars = max(stars)'), mutate(line0, 'minstars = min(stars)')","SELECT DISTINCT maxstars AS max_stars_,
                MIN(stars) OVER () AS min_stars_
FROM
  (SELECT rid,
          mid,
          stars,
          ratingdate,
          MAX(stars) OVER () AS maxstars
   FROM df_rating)
ORDER BY max_stars_;",2,7,2,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
spider/movie_1/0011,"filter(input1, 'stars >= 5L'), semi_join(input0, line0)","SELECT director,
       title
FROM
  (SELECT *
   FROM df_movie AS LHS
   WHERE EXISTS
       (SELECT 1
        FROM
          (SELECT *
           FROM df_rating
           WHERE (stars >= 5)) AS RHS
        WHERE (LHS.mid = RHS.mid) ))
ORDER BY director;",2,12,4,0,4,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
spider/movie_1/0029,"summarise(input0, 'n = n()', ""'director'""), filter(line0, 'n <= 1L'), mutate(line1, 'n = n()')","SELECT director
FROM
  (SELECT director,
          COUNT() AS n
   FROM df_movie
   GROUP BY director)
WHERE (n <= 1)
ORDER BY director;",3,5,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
spider/movie_1/0010,"filter(input1, 'stars >= 4L'), natural_join(input0, line0)","SELECT DISTINCT YEAR
FROM
  (SELECT LHS.mid AS mid,
          LHS.title AS title,
          LHS.year AS YEAR,
          LHS.director AS director,
          RHS.rid AS rid,
          RHS.stars AS stars,
          RHS.ratingdate AS ratingdate
   FROM df_movie AS LHS
   INNER JOIN
     (SELECT *
      FROM df_rating
      WHERE (stars >= 4)) AS RHS ON (LHS.mid = RHS.mid))
ORDER BY YEAR;",2,12,3,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
spider/movie_1/0044,"filter(input0, 'stars == 4L'), anti_join(input0, line0, ""'rid'"")","SELECT DISTINCT rid
FROM
  (SELECT *
   FROM df_rating AS LHS
   WHERE NOT EXISTS
       (SELECT 1
        FROM
          (SELECT *
           FROM df_rating
           WHERE (stars = 4)) AS RHS
        WHERE (LHS.rid = RHS.rid) ))
ORDER BY rid;",2,14,4,1,4,0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
spider/movie_1/0040,"filter(input1, 'stars != 3L'), semi_join(input0, line0)","SELECT name
FROM
  (SELECT *
   FROM df_reviewer AS LHS
   WHERE EXISTS
       (SELECT 1
        FROM
          (SELECT *
           FROM df_rating
           WHERE (stars != 3)) AS RHS
        WHERE (LHS.rid = RHS.rid) ))
ORDER BY name;",2,12,4,0,4,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
spider/movie_1/0028,"inner_join(input0, input0, ""'director'""), cross_join(line0, input0, 'title != title.other')","SELECT DISTINCT title,
                YEAR
FROM
  (SELECT LHS.mid AS mid,
          LHS.title AS title,
          LHS.year AS YEAR,
          LHS.director AS director,
          LHS.mid_other AS mid_other,
          LHS.title_other AS title_other,
          LHS.year_other AS year_other,
          RHS.mid AS mid_other_other,
          RHS.title AS title_other_other,
          RHS.year AS year_other_other,
          RHS.director AS director_other
   FROM
     (SELECT LHS.mid AS mid,
             LHS.title AS title,
             LHS.year AS YEAR,
             LHS.director AS director,
             RHS.mid AS mid_other,
             RHS.title AS title_other,
             RHS.year AS year_other
      FROM df_movie AS LHS
      INNER JOIN df_movie AS RHS ON (LHS.director = RHS.director)) AS LHS
   CROSS JOIN df_movie AS RHS)
WHERE (title != title_other)
ORDER BY title;",2,12,3,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
spider/movie_1/0031,"natural_join(input0, input1), summarise(line0, 'n = n()', ""'director'"")","SELECT n AS count___,
       director
FROM
  (SELECT director,
          COUNT() AS n
   FROM
     (SELECT LHS.mid AS mid,
             LHS.title AS title,
             LHS.year AS YEAR,
             LHS.director AS director,
             RHS.rid AS rid,
             RHS.stars AS stars,
             RHS.ratingdate AS ratingdate
      FROM df_movie AS LHS
      INNER JOIN df_rating AS RHS ON (LHS.mid = RHS.mid))
   GROUP BY director)
ORDER BY count___;",2,8,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
spider/book_2/0002,df_book,"SELECT writer
FROM df_book
ORDER BY writer;",0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spider/book_2/0017,"anti_join(input1, input0, ""'book_id'"")","SELECT title
FROM
  (SELECT *
   FROM df_book AS LHS
   WHERE NOT EXISTS
       (SELECT 1
        FROM df_publication AS RHS
        WHERE (LHS.book_id = RHS.book_id) ))
ORDER BY title;",1,10,3,0,3,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
spider/book_2/0008,"limit(input0, 'desc(price)')","SELECT publisher
FROM
  (SELECT *
   FROM
     (SELECT *
      FROM df_publication
      ORDER BY price DESC)
   LIMIT 1);",0,8,3,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spider/book_2/0003,df_book,"SELECT title
FROM df_book
ORDER BY title;",0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spider/book_2/0013,"summarise(input0, 'n = n()', ""'publisher'""), natural_join(input0, line0), filter(line1, 'n != 1L')","SELECT DISTINCT publisher
FROM
  (SELECT LHS.publication_id AS publication_id,
          LHS.book_id AS book_id,
          LHS.publisher AS publisher,
          LHS.publication_date AS publication_date,
          LHS.price AS price,
          RHS.n AS n
   FROM df_publication AS LHS
   INNER JOIN
     (SELECT publisher,
             COUNT() AS n
      FROM df_publication
      GROUP BY publisher) AS RHS ON (LHS.publisher = RHS.publisher))
WHERE (n != 1)
ORDER BY publisher;",3,9,3,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
spider/book_2/0006,df_publication,"SELECT publication_date
FROM df_publication
ORDER BY publication_date;",0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spider/book_2/0004,"filter(input0, ""writer != 'Elaine Lee'"")","SELECT `title`
FROM `df_book`
WHERE (`writer` != 'Elaine Lee')
ORDER BY title;",1,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
spider/book_2/0012,"semi_join(input1, input0)","SELECT title
FROM
  (SELECT *
   FROM df_book AS LHS
   WHERE EXISTS
       (SELECT 1
        FROM df_publication AS RHS
        WHERE (LHS.book_id = RHS.book_id) ))
ORDER BY title;",1,9,3,0,3,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
spider/book_2/0015,"inner_join(input0, input0, ""'publication_id' = 'book_id','price' = 'price'""), summarise(line0, 'n = n()', ""'publication_date'"")","SELECT publication_date
FROM
  (SELECT publication_date,
          COUNT() AS n
   FROM
     (SELECT publication_id,
             publication_id AS book_id,
             publisher,
             publication_date,
             price,
             publication_id_other,
             publisher_other,
             publication_date_other
      FROM
        (SELECT LHS.publication_id AS publication_id,
                LHS.book_id AS book_id,
                LHS.publisher AS publisher,
                LHS.publication_date AS publication_date,
                LHS.price AS price,
                RHS.publication_id AS publication_id_other,
                RHS.publisher AS publisher_other,
                RHS.publication_date AS publication_date_other
         FROM df_publication AS LHS
         INNER JOIN df_publication AS RHS ON (LHS.publication_id = RHS.book_id
                                              AND LHS.price = RHS.price)))
   GROUP BY publication_date)
ORDER BY publication_date;",2,9,4,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
spider/book_2/0005,df_book,"SELECT title,
       issues
FROM df_book
ORDER BY title;",0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spider/book_2/0016,"summarise(input0, 'n = n()', ""'writer'""), filter(line0, 'n != 1L'), cross_join(line1, line1, 'n == n.other')","SELECT DISTINCT writer
FROM
  (SELECT LHS.writer AS writer,
          LHS.n AS n,
          RHS.writer AS writer_other,
          RHS.n AS n_other
   FROM
     (SELECT *
      FROM
        (SELECT writer,
                COUNT() AS n
         FROM df_book
         GROUP BY writer)
      WHERE (n != 1)) AS LHS
   CROSS JOIN
     (SELECT *
      FROM
        (SELECT writer,
                COUNT() AS n
         FROM df_book
         GROUP BY writer)
      WHERE (n != 1)) AS RHS)
WHERE (n = n_other)
ORDER BY writer;",3,16,6,1,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
spider/book_2/0018,"filter(input0, 'price > 10000000 & price > 5000000')","SELECT publisher
FROM df_publication
WHERE (price > 10000000.0
       AND price > 5000000.0)
ORDER BY publisher;",1,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
spider/book_2/0020,"filter(input0, ""publisher == 'Wiley'""), intersect(input0, line0, 'price')","SELECT `price`
FROM
  (SELECT `price`
   FROM `df_publication` INTERSECT SELECT `price`
   FROM `df_publication`
   WHERE (`publisher` = 'Wiley'))
ORDER BY price;",2,8,3,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
spider/book_2/0019,"summarise(input0, 'n_distinct = n_distinct(publication_date)', ''), mutate(line0, 'n = n()')","SELECT n_distinct AS count__distinct_publication_date_
FROM
  (SELECT COUNT(DISTINCT publication_date) AS n_distinct
   FROM df_publication)
ORDER BY count__distinct_publication_date_;",2,5,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
spider/book_2/0007,"filter(input0, 'price > 5000000')","SELECT publisher
FROM df_publication
WHERE (price > 5000000.0)
ORDER BY publisher;",1,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
spider/book_2/0001,"summarise(input0, 'n = n()', ""'book_id','writer'""), summarise(line0, 'n = n()', '')","SELECT n AS count___
FROM
  (SELECT COUNT() AS n
   FROM
     (SELECT book_id,
             writer,
             COUNT() AS n
      FROM df_book
      GROUP BY book_id,
               writer))
ORDER BY count___;",2,6,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
spider/book_2/0009,"limit(input0, 'price')","SELECT publication_date
FROM
  (SELECT *
   FROM
     (SELECT *
      FROM df_publication
      ORDER BY price)
   LIMIT 3);",0,7,3,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spider/book_2/0011,"filter(input0, 'price >= 4000000'), natural_join(input1, line0)","SELECT writer
FROM
  (SELECT LHS.book_id AS book_id,
          LHS.title AS title,
          LHS.issues AS issues,
          LHS.writer AS writer,
          RHS.publication_id AS publication_id,
          RHS.publisher AS publisher,
          RHS.publication_date AS publication_date,
          RHS.price AS price
   FROM df_book AS LHS
   INNER JOIN
     (SELECT *
      FROM df_publication
      WHERE (price >= 4000000.0)) AS RHS ON (LHS.book_id = RHS.book_id))
ORDER BY writer;",2,8,3,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
spider/book_2/0010,"inner_join(input1, input0, ""'book_id'"")","SELECT title,
       publication_date
FROM
  (SELECT LHS.book_id AS book_id,
          LHS.title AS title,
          LHS.issues AS issues,
          LHS.writer AS writer,
          RHS.publication_id AS publication_id,
          RHS.publisher AS publisher,
          RHS.publication_date AS publication_date,
          RHS.price AS price
   FROM df_book AS LHS
   INNER JOIN df_publication AS RHS ON (LHS.book_id = RHS.book_id))
ORDER BY title;",1,5,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
spider/student_1/0033,"summarise(input0, 'n = n()', ""'classroom','grade'""), natural_join(input1, line0), limit(line1, 'desc(n)')","SELECT firstname,
       lastname
FROM
  (SELECT *
   FROM
     (SELECT *
      FROM
        (SELECT LHS.lastname AS lastname,
                LHS.firstname AS firstname,
                LHS.classroom AS classroom,
                RHS.grade AS grade,
                RHS.n AS n
         FROM df_teachers AS LHS
         INNER JOIN
           (SELECT classroom,
                   grade,
                   COUNT() AS n
            FROM df_list
            GROUP BY classroom,
                     grade) AS RHS ON (LHS.classroom = RHS.classroom))
      ORDER BY n DESC)
   LIMIT 1);",2,13,5,0,5,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
