name,loc,sql_size,cols,tables,total_rows,total_cells
db2csv/dog_kennels/0031_dev,,23,7,2,33,126
db2csv/dog_kennels/0019_dev,,42,27,3,46,437
db2csv/dog_kennels/0069_dev,,8,13,1,16,196
db2csv/dog_kennels/0061_dev,,15,18,2,31,286
db2csv/dog_kennels/0066_dev,,15,16,2,31,256
db2csv/dog_kennels/0035_dev,,23,22,2,45,375
db2csv/dog_kennels/0043_dev,,32,22,2,33,348
db2csv/dog_kennels/0041_dev,,23,18,2,39,303
db2csv/dog_kennels/0030_dev,,23,16,2,45,285
db2csv/dog_kennels/0033_dev,,27,22,2,45,390
db2csv/dog_kennels/0077_dev,,12,11,1,30,210
db2csv/dog_kennels/0022_dev,,29,7,2,19,97
db2csv/dog_kennels/0082_dev,,34,17,3,45,285
db2csv/dog_kennels/0026_dev,,32,16,2,36,267
db2csv/dog_kennels/0050_dev,,8,6,1,16,91
db2csv/dog_kennels/0023_dev,,45,27,3,46,437
db2csv/dog_kennels/0029_dev,,23,16,2,45,285
db2csv/dog_kennels/0032_dev,,23,7,2,33,126
db2csv/dog_kennels/0055_dev,,18,10,1,17,156
db2csv/dog_kennels/0016_dev,,36,16,2,36,273
db2csv/dog_kennels/0053_dev,,21,11,1,16,169
db2csv/dog_kennels/0006_dev,,54,16,2,33,264
db2csv/dog_kennels/0010_dev,,18,24,3,75,540
db2csv/dog_kennels/0074_dev,,9,3,1,6,15
db2csv/dog_kennels/0054_dev,,21,11,1,16,169
db2csv/dog_kennels/0037_dev,,41,18,2,35,295
db2csv/dog_kennels/0040_dev,,30,22,2,31,347
db2csv/dog_kennels/0020_dev,,42,27,3,46,437
db2csv/dog_kennels/0044_dev,,32,22,2,33,348
db2csv/dog_kennels/0005_dev,,54,16,2,33,264
db2csv/dog_kennels/0007_dev,,25,18,2,42,297
db2csv/dog_kennels/0056_dev,,18,10,1,17,156
db2csv/dog_kennels/0015_dev,,36,16,2,36,273
db2csv/dog_kennels/0045_dev,,19,11,1,17,167
db2csv/dog_kennels/0012_dev,,39,16,2,37,276
db2csv/dog_kennels/0076_dev,,8,3,1,4,10
db2csv/dog_kennels/0060_dev,,11,6,1,16,91
db2csv/dog_kennels/0065_dev,,15,16,2,31,256
db2csv/dog_kennels/0038_dev,,41,18,2,35,295
db2csv/dog_kennels/0075_dev,,8,3,1,4,10
db2csv/dog_kennels/0081_dev,,34,17,3,45,285
db2csv/dog_kennels/0068_dev,,18,13,1,18,204
db2csv/dog_kennels/0036_dev,,23,22,2,45,375
db2csv/dog_kennels/0072_dev,,8,13,1,16,196
db2csv/dog_kennels/0039_dev,,30,22,2,31,347
db2csv/dog_kennels/0052_dev,,8,6,1,16,91
db2csv/dog_kennels/0013_dev,,35,22,2,31,348
db2csv/dog_kennels/0002_dev,,12,12,2,33,318
db2csv/dog_kennels/0009_dev,,18,24,3,75,540
db2csv/dog_kennels/0001_dev,,12,12,2,33,318
db2csv/dog_kennels/0017_dev,,27,14,2,19,202
db2csv/dog_kennels/0051_dev,,8,6,1,16,91
db2csv/dog_kennels/0042_dev,,23,18,2,39,303
db2csv/dog_kennels/0057_dev,,18,13,1,16,196
db2csv/dog_kennels/0079_dev,,9,13,1,22,209
db2csv/dog_kennels/0034_dev,,27,22,2,45,390
db2csv/dog_kennels/0070_dev,,8,13,1,16,196
db2csv/dog_kennels/0058_dev,,18,13,1,16,196
db2csv/dog_kennels/0049_dev,,8,6,1,16,91
db2csv/dog_kennels/0014_dev,,35,22,2,31,348
db2csv/dog_kennels/0048_dev,,9,13,1,30,225
db2csv/dog_kennels/0003_dev,,16,18,2,31,286
db2csv/dog_kennels/0018_dev,,27,14,2,19,202
db2csv/dog_kennels/0059_dev,,11,6,1,16,91
db2csv/dog_kennels/0004_dev,,16,18,2,31,286
db2csv/dog_kennels/0071_dev,,8,13,1,16,196
db2csv/dog_kennels/0046_dev,,19,11,1,17,167
db2csv/dog_kennels/0021_dev,,29,7,2,19,97
db2csv/dog_kennels/0024_dev,,45,27,3,46,437
db2csv/dog_kennels/0080_dev,,9,13,1,22,209
db2csv/dog_kennels/0062_dev,,15,18,2,31,286
db2csv/dog_kennels/0073_dev,,9,3,1,6,15
db2csv/music_1/0006_train,,12,9,1,8,56
db2csv/music_1/0053_train,,24,12,2,16,88
db2csv/music_1/0025_train,,24,11,2,13,79
db2csv/music_1/0048_train,,30,11,2,14,82
db2csv/music_1/0094_train,,21,9,1,8,60
db2csv/music_1/0086_train,,24,9,1,7,55
db2csv/music_1/0041_train,,24,9,1,8,56
db2csv/music_1/0012_train,,30,12,2,16,92
db2csv/music_1/0082_train,,30,11,2,15,84
db2csv/music_1/0100_train,,24,11,2,14,80
db2csv/music_1/0084_train,,27,11,2,13,79
db2csv/music_1/0016_train,,29,11,2,15,84
db2csv/music_1/0091_train,,34,11,2,15,81
db2csv/music_1/0017_train,,12,5,1,7,31
db2csv/music_1/0044_train,,24,9,1,7,55
db2csv/music_1/0074_train,,38,12,2,14,90
db2csv/music_1/0043_train,,24,9,1,7,55
db2csv/music_1/0065_train,,38,12,2,14,86
db2csv/music_1/0087_train,,24,9,1,6,54
db2csv/music_1/0098_train,,24,9,1,8,56
db2csv/music_1/0081_train,,30,11,2,15,84
db2csv/music_1/0056_train,,38,12,2,16,88
db2csv/music_1/0040_train,,11,5,1,8,34
db2csv/music_1/0032_train,,36,12,2,13,85
db2csv/music_1/0001_train,,14,9,1,7,56
db2csv/music_1/0077_train,,38,11,2,14,82
db2csv/music_1/0002_train,,14,9,1,7,56
db2csv/music_1/0051_train,,9,9,1,12,60
db2csv/music_1/0020_train,,12,4,1,7,25
db2csv/music_1/0033_train,,11,4,1,8,28
db2csv/music_1/0073_train,,38,12,2,14,90
db2csv/music_1/0059_train,,19,9,1,7,55
db2csv/music_1/0021_train,,28,11,2,13,79
db2csv/music_1/0050_train,,12,3,1,12,30
db2csv/music_1/0060_train,,19,9,1,7,55
db2csv/music_1/0019_train,,12,4,1,7,25
db2csv/music_1/0028_train,,24,12,2,14,86
db2csv/music_1/0024_train,,13,5,1,7,31
db2csv/music_1/0058_train,,13,9,1,7,55
db2csv/music_1/0052_train,,9,9,1,12,60
db2csv/music_1/0089_train,,24,9,1,10,58
db2csv/music_1/0095_train,,38,12,2,13,87
db2csv/music_1/0015_train,,29,11,2,15,84
db2csv/music_1/0011_train,,30,12,2,16,92
db2csv/music_1/0063_train,,19,9,1,9,57
db2csv/music_1/0070_train,,19,9,1,7,56
db2csv/music_1/0097_train,,24,9,1,8,56
db2csv/music_1/0029_train,,34,11,2,15,81
db2csv/music_1/0035_train,,13,9,1,8,58
db2csv/music_1/0026_train,,24,11,2,13,79
db2csv/music_1/0090_train,,24,9,1,10,58
db2csv/music_1/0042_train,,24,9,1,8,56
db2csv/music_1/0038_train,,29,11,2,13,80
db2csv/music_1/0055_train,,38,12,2,16,88
db2csv/music_1/0023_train,,13,5,1,7,31
db2csv/music_1/0018_train,,12,5,1,7,31
db2csv/music_1/0005_train,,12,9,1,8,56
db2csv/music_1/0047_train,,30,11,2,14,82
db2csv/music_1/0014_train,,25,12,2,13,85
db2csv/music_1/0069_train,,19,9,1,7,56
db2csv/music_1/0057_train,,13,9,1,7,55
db2csv/music_1/0078_train,,38,11,2,14,82
db2csv/music_1/0099_train,,24,11,2,14,80
db2csv/music_1/0083_train,,27,11,2,13,79
db2csv/music_1/0093_train,,21,9,1,8,60
db2csv/music_1/0027_train,,24,12,2,14,86
db2csv/music_1/0075_train,,38,12,2,18,102
db2csv/music_1/0088_train,,24,9,1,6,54
db2csv/music_1/0092_train,,34,11,2,15,81
db2csv/music_1/0036_train,,13,9,1,8,58
db2csv/music_1/0046_train,,30,11,2,13,80
db2csv/music_1/0062_train,,19,4,1,7,25
db2csv/music_1/0068_train,,38,11,2,13,79
db2csv/music_1/0003_train,,11,5,1,7,31
db2csv/music_1/0080_train,,39,11,2,14,82
db2csv/music_1/0049_train,,12,3,1,12,30
db2csv/music_1/0007_train,,12,5,1,8,32
db2csv/music_1/0037_train,,29,11,2,13,80
db2csv/music_1/0030_train,,34,11,2,15,81
db2csv/music_1/0072_train,,34,12,2,13,86
db2csv/music_1/0076_train,,38,12,2,18,102
db2csv/music_1/0079_train,,39,11,2,14,82
db2csv/music_1/0054_train,,24,12,2,16,88
db2csv/music_1/0022_train,,28,11,2,13,79
db2csv/music_1/0013_train,,25,12,2,13,85
db2csv/music_1/0010_train,,30,11,2,13,80
db2csv/music_1/0031_train,,36,12,2,13,85
db2csv/music_1/0066_train,,38,12,2,14,86
db2csv/music_1/0071_train,,34,12,2,13,86
db2csv/music_1/0061_train,,19,4,1,7,25
db2csv/music_1/0039_train,,11,5,1,8,34
db2csv/music_1/0045_train,,30,11,2,13,80
db2csv/music_1/0085_train,,24,9,1,7,55
db2csv/music_1/0064_train,,19,9,1,9,57
db2csv/music_1/0067_train,,38,11,2,13,79
db2csv/music_1/0034_train,,11,4,1,8,28
db2csv/music_1/0004_train,,11,5,1,7,31
db2csv/music_1/0008_train,,12,5,1,8,32
db2csv/music_1/0009_train,,30,11,2,13,80
db2csv/music_1/0096_train,,38,12,2,13,87
db2csv/train_station/0006_train,,26,8,1,13,98
db2csv/train_station/0012_train,,6,4,1,12,45
db2csv/train_station/0016_train,,45,11,3,43,180
db2csv/train_station/0017_train,,27,9,2,24,119
db2csv/train_station/0001_train,,6,8,1,13,97
db2csv/train_station/0002_train,,12,8,1,24,132
db2csv/train_station/0020_train,,15,9,2,28,123
db2csv/train_station/0021_train,,74,11,3,35,163
db2csv/train_station/0019_train,,14,8,1,14,98
db2csv/train_station/0011_train,,12,4,1,22,77
db2csv/train_station/0023_train,,15,8,1,24,120
db2csv/train_station/0018_train,,28,9,2,26,121
db2csv/train_station/0005_train,,14,8,1,15,102
db2csv/train_station/0014_train,,25,9,2,30,132
db2csv/train_station/0003_train,,6,8,1,15,99
db2csv/train_station/0007_train,,18,8,1,15,105
db2csv/train_station/0022_train,,49,11,3,36,164
db2csv/train_station/0013_train,,12,4,1,22,66
db2csv/train_station/0010_train,,13,8,1,13,97
db2csv/train_station/0004_train,,15,8,1,14,100
db2csv/train_station/0008_train,,19,8,1,14,98
db2csv/train_station/0009_train,,18,8,1,13,97
db2csv/flight_4/0006_train,,6,7,1,6163,43135
db2csv/flight_4/0053_train,,17,9,1,7623,65534
db2csv/flight_4/0025_train,,24,17,2,74425,602577
db2csv/flight_4/0048_train,,20,9,1,8393,67074
db2csv/flight_4/0041_train,,19,7,1,6163,43135
db2csv/flight_4/0012_train,,19,9,1,7310,64782
db2csv/flight_4/0082_train,,34,17,2,74425,602577
db2csv/flight_4/0016_train,,14,9,1,8769,66241
db2csv/flight_4/0017_train,,11,9,1,7185,64657
db2csv/flight_4/0044_train,,14,7,1,6440,43690
db2csv/flight_4/0074_train,,35,17,2,74425,602577
db2csv/flight_4/0043_train,,14,7,1,6440,43690
db2csv/flight_4/0065_train,,32,14,2,73949,582695
db2csv/flight_4/0081_train,,34,17,2,74425,602577
db2csv/flight_4/0056_train,,17,9,1,7298,64770
db2csv/flight_4/0040_train,,13,7,1,6163,43135
db2csv/flight_4/0032_train,,35,17,2,74425,602579
db2csv/flight_4/0001_train,,12,9,1,7185,64657
db2csv/flight_4/0077_train,,27,14,2,73403,581055
db2csv/flight_4/0002_train,,12,9,1,7185,64657
db2csv/flight_4/0020_train,,12,9,1,7185,64657
db2csv/flight_4/0033_train,,31,14,2,73412,581074
db2csv/flight_4/0073_train,,35,17,2,74425,602577
db2csv/flight_4/0059_train,,28,17,2,77582,608892
db2csv/flight_4/0021_train,,14,9,1,7185,64657
db2csv/flight_4/0050_train,,20,9,1,7198,64670
db2csv/flight_4/0060_train,,28,17,2,77582,608892
db2csv/flight_4/0019_train,,12,9,1,7185,64657
db2csv/flight_4/0028_train,,17,9,1,7185,64659
db2csv/flight_4/0024_train,,25,14,2,73403,581055
db2csv/flight_4/0058_train,,25,17,2,77582,608892
db2csv/flight_4/0015_train,,14,9,1,8769,66241
db2csv/flight_4/0011_train,,19,9,1,7310,64782
db2csv/flight_4/0063_train,,14,9,1,7508,64980
db2csv/flight_4/0070_train,,44,19,3,80587,645711
db2csv/flight_4/0029_train,,17,9,1,7185,64659
db2csv/flight_4/0035_train,,35,17,2,74425,602579
db2csv/flight_4/0026_train,,24,17,2,74425,602577
db2csv/flight_4/0042_train,,19,7,1,6163,43135
db2csv/flight_4/0038_train,,27,14,2,73403,581055
db2csv/flight_4/0055_train,,17,9,1,7298,64770
db2csv/flight_4/0023_train,,25,14,2,73403,581055
db2csv/flight_4/0018_train,,11,9,1,7185,64657
db2csv/flight_4/0005_train,,6,7,1,6163,43135
db2csv/flight_4/0047_train,,20,9,1,8393,67074
db2csv/flight_4/0014_train,,12,7,1,6168,43140
db2csv/flight_4/0069_train,,44,19,3,80587,645711
db2csv/flight_4/0057_train,,25,17,2,77582,608892
db2csv/flight_4/0078_train,,27,14,2,73403,581055
db2csv/flight_4/0027_train,,17,9,1,7185,64659
db2csv/flight_4/0075_train,,35,17,2,84931,613083
db2csv/flight_4/0036_train,,35,17,2,74425,602579
db2csv/flight_4/0046_train,,14,9,1,7421,65130
db2csv/flight_4/0062_train,,13,9,1,7421,65130
db2csv/flight_4/0068_train,,25,17,2,74425,602577
db2csv/flight_4/0003_train,,21,9,1,7188,64672
db2csv/flight_4/0080_train,,34,17,2,74425,602577
db2csv/flight_4/0049_train,,20,9,1,7198,64670
db2csv/flight_4/0007_train,,12,7,1,6163,43135
db2csv/flight_4/0037_train,,27,14,2,73403,581055
db2csv/flight_4/0030_train,,17,9,1,7185,64659
db2csv/flight_4/0072_train,,25,17,2,74425,602577
db2csv/flight_4/0076_train,,35,17,2,84931,613083
db2csv/flight_4/0079_train,,34,17,2,74425,602577
db2csv/flight_4/0054_train,,17,9,1,7623,65534
db2csv/flight_4/0022_train,,14,9,1,7185,64657
db2csv/flight_4/0013_train,,12,7,1,6168,43140
db2csv/flight_4/0010_train,,14,9,1,7185,64657
db2csv/flight_4/0031_train,,35,17,2,74425,602579
db2csv/flight_4/0066_train,,32,14,2,73949,582695
db2csv/flight_4/0071_train,,25,17,2,74425,602577
db2csv/flight_4/0061_train,,13,9,1,7421,65130
db2csv/flight_4/0039_train,,13,7,1,6163,43135
db2csv/flight_4/0045_train,,14,9,1,7421,65130
db2csv/flight_4/0064_train,,14,9,1,7508,64980
db2csv/flight_4/0067_train,,25,17,2,74425,602577
db2csv/flight_4/0034_train,,31,14,2,73412,581074
db2csv/flight_4/0004_train,,21,9,1,7188,64672
db2csv/flight_4/0008_train,,12,7,1,6163,43135
db2csv/flight_4/0009_train,,14,9,1,7185,64657
db2csv/restaurants/0101_train,,45,8,2,0,0
db2csv/restaurants/0121_train,,38,10,3,0,0
db2csv/restaurants/0006_train,,33,7,2,1,1
db2csv/restaurants/0053_train,,52,8,2,0,0
db2csv/restaurants/0025_train,,30,8,2,0,0
db2csv/restaurants/0048_train,,52,8,2,0,0
db2csv/restaurants/0094_train,,45,8,2,0,0
db2csv/restaurants/0086_train,,56,10,3,0,0
db2csv/restaurants/0041_train,,38,8,2,0,0
db2csv/restaurants/0012_train,,79,8,2,0,0
db2csv/restaurants/0082_train,,56,10,3,0,0
db2csv/restaurants/0100_train,,45,8,2,0,0
db2csv/restaurants/0084_train,,56,10,3,0,0
db2csv/restaurants/0016_train,,79,8,2,0,0
db2csv/restaurants/0091_train,,56,10,3,0,0
db2csv/restaurants/0017_train,,79,8,2,0,0
db2csv/restaurants/0044_train,,52,8,2,0,0
db2csv/restaurants/0074_train,,90,10,3,0,0
db2csv/restaurants/0043_train,,52,8,2,0,0
db2csv/restaurants/0065_train,,38,8,2,0,0
db2csv/restaurants/0087_train,,56,10,3,0,0
db2csv/restaurants/0098_train,,45,8,2,0,0
db2csv/restaurants/0081_train,,56,10,3,0,0
db2csv/restaurants/0107_train,,45,8,2,0,0
db2csv/restaurants/0056_train,,52,8,2,0,0
db2csv/restaurants/0040_train,,38,8,2,0,0
db2csv/restaurants/0123_train,,46,10,3,0,0
db2csv/restaurants/0032_train,,33,8,2,1,1
db2csv/restaurants/0001_train,,33,8,2,1,1
db2csv/restaurants/0119_train,,38,10,3,0,0
db2csv/restaurants/0077_train,,90,10,3,0,0
db2csv/restaurants/0002_train,,33,7,2,1,1
db2csv/restaurants/0051_train,,52,8,2,0,0
db2csv/restaurants/0118_train,,38,10,3,0,0
db2csv/restaurants/0020_train,,45,8,2,0,0
db2csv/restaurants/0033_train,,33,8,2,1,1
db2csv/restaurants/0073_train,,90,10,3,0,0
db2csv/restaurants/0059_train,,52,8,2,0,0
db2csv/restaurants/0021_train,,45,8,2,0,0
db2csv/restaurants/0050_train,,52,8,2,0,0
db2csv/restaurants/0060_train,,52,8,2,0,0
db2csv/restaurants/0019_train,,49,10,3,0,0
db2csv/restaurants/0028_train,,30,8,2,0,0
db2csv/restaurants/0024_train,,30,8,2,0,0
db2csv/restaurants/0108_train,,45,8,2,0,0
db2csv/restaurants/0058_train,,52,8,2,0,0
db2csv/restaurants/0052_train,,52,8,2,0,0
db2csv/restaurants/0089_train,,56,10,3,0,0
db2csv/restaurants/0110_train,,45,8,2,0,0
db2csv/restaurants/0095_train,,45,8,2,0,0
db2csv/restaurants/0122_train,,46,10,3,0,0
db2csv/restaurants/0015_train,,79,8,2,0,0
db2csv/restaurants/0011_train,,79,8,2,0,0
db2csv/restaurants/0063_train,,52,8,2,0,0
db2csv/restaurants/0070_train,,90,10,3,0,0
db2csv/restaurants/0097_train,,45,8,2,0,0
db2csv/restaurants/0029_train,,38,8,2,0,0
db2csv/restaurants/0035_train,,33,7,2,1,1
db2csv/restaurants/0026_train,,30,8,2,0,0
db2csv/restaurants/0090_train,,56,10,3,0,0
db2csv/restaurants/0120_train,,38,10,3,0,0
db2csv/restaurants/0042_train,,52,8,2,0,0
db2csv/restaurants/0038_train,,38,8,2,0,0
db2csv/restaurants/0055_train,,52,8,2,0,0
db2csv/restaurants/0023_train,,45,8,2,0,0
db2csv/restaurants/0018_train,,79,8,2,0,0
db2csv/restaurants/0005_train,,33,7,2,1,1
db2csv/restaurants/0047_train,,52,8,2,0,0
db2csv/restaurants/0014_train,,79,8,2,0,0
db2csv/restaurants/0069_train,,90,10,3,0,0
db2csv/restaurants/0057_train,,52,8,2,0,0
db2csv/restaurants/0114_train,,45,8,2,0,0
db2csv/restaurants/0078_train,,90,10,3,0,0
db2csv/restaurants/0099_train,,45,8,2,0,0
db2csv/restaurants/0116_train,,38,8,2,0,0
db2csv/restaurants/0083_train,,56,10,3,0,0
db2csv/restaurants/0093_train,,45,8,2,0,0
db2csv/restaurants/0027_train,,30,8,2,0,0
db2csv/restaurants/0075_train,,90,10,3,0,0
db2csv/restaurants/0088_train,,56,10,3,0,0
db2csv/restaurants/0092_train,,45,8,2,0,0
db2csv/restaurants/0036_train,,38,8,2,0,0
db2csv/restaurants/0111_train,,45,8,2,0,0
db2csv/restaurants/0115_train,,38,8,2,0,0
db2csv/restaurants/0046_train,,52,8,2,0,0
db2csv/restaurants/0062_train,,52,8,2,0,0
db2csv/restaurants/0105_train,,45,8,2,0,0
db2csv/restaurants/0068_train,,38,8,2,0,0
db2csv/restaurants/0102_train,,45,8,2,0,0
db2csv/restaurants/0003_train,,33,7,2,1,1
db2csv/restaurants/0080_train,,90,10,3,0,0
db2csv/restaurants/0117_train,,38,8,2,0,0
db2csv/restaurants/0049_train,,52,8,2,0,0
db2csv/restaurants/0007_train,,30,8,2,0,0
db2csv/restaurants/0037_train,,33,7,2,1,1
db2csv/restaurants/0113_train,,45,8,2,0,0
db2csv/restaurants/0030_train,,38,8,2,0,0
db2csv/restaurants/0072_train,,90,10,3,0,0
db2csv/restaurants/0076_train,,90,10,3,0,0
db2csv/restaurants/0104_train,,45,8,2,0,0
db2csv/restaurants/0079_train,,90,10,3,0,0
db2csv/restaurants/0054_train,,52,8,2,0,0
db2csv/restaurants/0106_train,,45,8,2,0,0
db2csv/restaurants/0022_train,,45,8,2,0,0
db2csv/restaurants/0013_train,,79,8,2,0,0
db2csv/restaurants/0124_train,,46,10,3,0,0
db2csv/restaurants/0010_train,,79,8,2,0,0
db2csv/restaurants/0031_train,,33,8,2,1,1
db2csv/restaurants/0066_train,,38,8,2,0,0
db2csv/restaurants/0071_train,,90,10,3,0,0
db2csv/restaurants/0125_train,,46,10,3,0,0
db2csv/restaurants/0103_train,,45,8,2,0,0
db2csv/restaurants/0061_train,,52,8,2,0,0
db2csv/restaurants/0039_train,,38,8,2,0,0
db2csv/restaurants/0109_train,,45,8,2,0,0
db2csv/restaurants/0045_train,,52,8,2,0,0
db2csv/restaurants/0085_train,,56,10,3,0,0
db2csv/restaurants/0064_train,,49,10,3,0,0
db2csv/restaurants/0067_train,,38,8,2,0,0
db2csv/restaurants/0034_train,,33,8,2,1,1
db2csv/restaurants/0004_train,,33,7,2,1,1
db2csv/restaurants/0008_train,,79,8,2,0,0
db2csv/restaurants/0112_train,,45,8,2,0,0
db2csv/restaurants/0009_train,,79,8,2,0,0
db2csv/restaurants/0096_train,,45,8,2,0,0
db2csv/sakila_1/0006_train,,18,4,1,201,802
db2csv/sakila_1/0053_train,,35,16,2,16049,112343
db2csv/sakila_1/0025_train,,14,13,1,1001,13002
db2csv/sakila_1/0048_train,,8,13,1,1001,13001
db2csv/sakila_1/0041_train,,29,4,2,1032,3096
db2csv/sakila_1/0012_train,,34,10,2,1204,7227
db2csv/sakila_1/0082_train,,21,14,2,16818,117874
db2csv/sakila_1/0016_train,,47,15,2,5622,31406
db2csv/sakila_1/0017_train,,25,5,2,710,2728
db2csv/sakila_1/0044_train,,31,15,2,5582,31326
db2csv/sakila_1/0074_train,,49,17,3,16643,117699
db2csv/sakila_1/0043_train,,31,15,2,5582,31326
db2csv/sakila_1/0065_train,,11,7,1,16050,112344
db2csv/sakila_1/0081_train,,21,14,2,16818,117874
db2csv/sakila_1/0056_train,,26,14,2,1000,13000
db2csv/sakila_1/0040_train,,37,15,3,2017,16049
db2csv/sakila_1/0032_train,,32,5,2,5718,17298
db2csv/sakila_1/0001_train,,8,4,1,201,801
db2csv/sakila_1/0077_train,,11,7,1,16050,112344
db2csv/sakila_1/0002_train,,8,4,1,201,801
db2csv/sakila_1/0051_train,,25,10,2,603,4824
db2csv/sakila_1/0020_train,,28,5,2,757,2775
db2csv/sakila_1/0033_train,,13,4,1,4582,18325
db2csv/sakila_1/0073_train,,49,17,3,16643,117699
db2csv/sakila_1/0059_train,,8,13,1,1001,13001
db2csv/sakila_1/0021_train,,38,16,2,16163,112457
db2csv/sakila_1/0050_train,,12,13,1,1195,13195
db2csv/sakila_1/0060_train,,8,13,1,1001,13001
db2csv/sakila_1/0019_train,,28,5,2,757,2775
db2csv/sakila_1/0028_train,,35,14,2,6463,29389
db2csv/sakila_1/0024_train,,12,9,1,600,5392
db2csv/sakila_1/0058_train,,6,4,1,1,1
db2csv/sakila_1/0052_train,,25,10,2,603,4824
db2csv/sakila_1/0015_train,,47,15,2,5622,31406
db2csv/sakila_1/0011_train,,34,10,2,1204,7227
db2csv/sakila_1/0063_train,,12,4,1,4582,18325
db2csv/sakila_1/0070_train,,31,13,1,1691,13691
db2csv/sakila_1/0029_train,,35,5,2,5663,17189
db2csv/sakila_1/0035_train,,8,7,1,16050,112344
db2csv/sakila_1/0026_train,,14,13,1,1001,13002
db2csv/sakila_1/0042_train,,29,4,2,1032,3096
db2csv/sakila_1/0038_train,,37,14,2,16649,117737
db2csv/sakila_1/0055_train,,26,14,2,1000,13000
db2csv/sakila_1/0023_train,,12,9,1,600,5392
db2csv/sakila_1/0018_train,,25,5,2,710,2728
db2csv/sakila_1/0005_train,,18,4,1,201,802
db2csv/sakila_1/0047_train,,8,13,1,1001,13001
db2csv/sakila_1/0014_train,,12,8,1,604,4825
db2csv/sakila_1/0069_train,,31,13,1,1691,13691
db2csv/sakila_1/0057_train,,6,4,1,1,1
db2csv/sakila_1/0078_train,,11,7,1,16050,112344
db2csv/sakila_1/0027_train,,35,14,2,6463,29389
db2csv/sakila_1/0075_train,,13,9,1,600,5392
db2csv/sakila_1/0036_train,,8,7,1,16050,112344
db2csv/sakila_1/0046_train,,42,20,3,21626,143634
db2csv/sakila_1/0062_train,,12,13,1,1503,13503
db2csv/sakila_1/0068_train,,30,15,2,1203,10217
db2csv/sakila_1/0003_train,,13,4,1,201,801
db2csv/sakila_1/0080_train,,26,17,2,603,4824
db2csv/sakila_1/0049_train,,12,13,1,1195,13195
db2csv/sakila_1/0007_train,,14,8,1,707,4928
db2csv/sakila_1/0037_train,,37,14,2,16649,117737
db2csv/sakila_1/0030_train,,35,5,2,5663,17189
db2csv/sakila_1/0072_train,,29,14,2,16644,117701
db2csv/sakila_1/0076_train,,13,9,1,600,5392
db2csv/sakila_1/0079_train,,26,17,2,603,4824
db2csv/sakila_1/0054_train,,35,16,2,16049,112343
db2csv/sakila_1/0022_train,,38,16,2,16163,112457
db2csv/sakila_1/0013_train,,12,8,1,604,4825
db2csv/sakila_1/0010_train,,15,8,1,604,4826
db2csv/sakila_1/0031_train,,32,5,2,5718,17298
db2csv/sakila_1/0066_train,,11,7,1,16050,112344
db2csv/sakila_1/0071_train,,29,14,2,16644,117701
db2csv/sakila_1/0061_train,,12,13,1,1503,13503
db2csv/sakila_1/0039_train,,37,15,3,2017,16049
db2csv/sakila_1/0045_train,,42,20,3,21626,143634
db2csv/sakila_1/0064_train,,12,4,1,4582,18325
db2csv/sakila_1/0067_train,,30,15,2,1203,10217
db2csv/sakila_1/0034_train,,13,4,1,4582,18325
db2csv/sakila_1/0004_train,,13,4,1,201,801
db2csv/sakila_1/0008_train,,14,8,1,707,4928
db2csv/sakila_1/0009_train,,15,8,1,604,4826
db2csv/soccer_2/0101_train,,23,6,2,11,37
db2csv/soccer_2/0006_train,,6,3,1,5,13
db2csv/soccer_2/0053_train,,26,6,2,12,38
db2csv/soccer_2/0025_train,,14,3,1,5,13
db2csv/soccer_2/0048_train,,11,3,1,7,15
db2csv/soccer_2/0086_train,,52,6,2,11,37
db2csv/soccer_2/0041_train,,13,4,1,7,25
db2csv/soccer_2/0012_train,,8,4,1,7,25
db2csv/soccer_2/0082_train,,38,3,1,6,14
db2csv/soccer_2/0100_train,,24,3,1,5,13
db2csv/soccer_2/0084_train,,24,4,1,7,25
db2csv/soccer_2/0016_train,,8,4,1,7,25
db2csv/soccer_2/0091_train,,52,6,2,11,37
db2csv/soccer_2/0017_train,,8,4,1,7,25
db2csv/soccer_2/0044_train,,14,4,1,10,32
db2csv/soccer_2/0074_train,,26,7,2,13,49
db2csv/soccer_2/0043_train,,14,4,1,10,32
db2csv/soccer_2/0065_train,,37,9,3,17,61
db2csv/soccer_2/0098_train,,24,3,1,5,13
db2csv/soccer_2/0081_train,,38,3,1,6,14
db2csv/soccer_2/0056_train,,30,7,2,14,52
db2csv/soccer_2/0040_train,,9,4,1,10,28
db2csv/soccer_2/0032_train,,22,3,1,5,14
db2csv/soccer_2/0001_train,,8,3,1,5,13
db2csv/soccer_2/0077_train,,35,9,3,17,61
db2csv/soccer_2/0002_train,,8,3,1,5,13
db2csv/soccer_2/0051_train,,18,6,2,14,40
db2csv/soccer_2/0020_train,,12,4,1,7,25
db2csv/soccer_2/0033_train,,9,3,1,8,24
db2csv/soccer_2/0073_train,,26,7,2,13,49
db2csv/soccer_2/0059_train,,30,7,2,14,52
db2csv/soccer_2/0021_train,,12,4,1,7,25
db2csv/soccer_2/0050_train,,16,3,1,8,24
db2csv/soccer_2/0060_train,,30,7,2,14,52
db2csv/soccer_2/0019_train,,12,4,1,7,25
db2csv/soccer_2/0028_train,,14,4,1,8,26
db2csv/soccer_2/0024_train,,18,4,1,7,27
